date,País,Estado,População,Confirmados,Confirmados_1d,Média_Móvel_Confirmados_7d,Taxa_MM_Confirmados_7d_14d,Tendência_Confirmados,Mortes,Mortes_1d,Média_Móvel_Mortes_7d,Taxa_MM_Mortes_7d_14d,Tendência_Mortes,Mês,Ano
2021-03-23,Brazil,São Paulo,45919049,2332043,20942.0,15160.0,1.3406437920056598,Crescendo,68623,1021.0,532.0,1.779264214046823,Crescendo,2021-03,2021
2021-03-24,Brazil,São Paulo,45919049,2352438,20395.0,15510.0,1.3412314078173642,Crescendo,68904,281.0,484.0,1.5463258785942493,Crescendo,2021-03,2021
2021-03-25,Brazil,São Paulo,45919049,2370885,18447.0,15647.0,1.316201211305518,Crescendo,69503,599.0,475.0,1.4350453172205435,Crescendo,2021-03,2021
2021-03-26,Brazil,São Paulo,45919049,2392374,21489.0,16049.0,1.3084135007337356,Crescendo,70696,1193.0,557.0,1.5779036827195467,Crescendo,2021-03,2021
2021-03-27,Brazil,São Paulo,45919049,2410498,18124.0,16063.0,1.2858629522894651,Crescendo,71747,1051.0,619.0,1.7005494505494505,Crescendo,2021-03,2021
2021-03-28,Brazil,São Paulo,45919049,2420100,9602.0,16254.0,1.274823529411765,Crescendo,71991,244.0,634.0,1.668421052631579,Crescendo,2021-03,2021
2021-03-29,Brazil,São Paulo,45919049,2425320,5220.0,16317.0,1.2650798573422235,Crescendo,72283,292.0,669.0,1.7745358090185677,Crescendo,2021-03,2021
2021-03-30,Brazil,São Paulo,45919049,2446680,21360.0,16377.0,1.2472962680883473,Crescendo,73492,1209.0,696.0,1.7356608478802993,Crescendo,2021-03,2021
2021-03-31,Brazil,São Paulo,45919049,2469849,23169.0,16773.0,1.2449343130705857,Crescendo,74652,1160.0,822.0,1.947867298578199,Crescendo,2021-03,2021
2021-04-01,Brazil,São Paulo,45919049,2496416,26567.0,17933.0,1.2901438848920863,Crescendo,75734,1082.0,891.0,1.966887417218543,Crescendo,2021-04,2021
2021-04-02,Brazil,São Paulo,45919049,2513178,16762.0,17258.0,1.205083443893583,Crescendo,76552,818.0,837.0,1.7922912205567452,Crescendo,2021-04,2021
2021-04-03,Brazil,São Paulo,45919049,2520204,7026.0,15673.0,1.0658279496769807,Estável,76750,198.0,715.0,1.4503042596348883,Crescendo,2021-04,2021
2021-04-04,Brazil,São Paulo,45919049,2527400,7196.0,15329.0,1.0382687618531563,Estável,77020,270.0,719.0,1.464358452138493,Crescendo,2021-04,2021
2021-04-05,Brazil,São Paulo,45919049,2532047,4647.0,15247.0,1.0375637972099354,Estável,77165,145.0,698.0,1.445134575569358,Crescendo,2021-04,2021
2021-04-06,Brazil,São Paulo,45919049,2554841,22794.0,15452.0,1.0192612137203163,Estável,78554,1389.0,724.0,1.3609022556390975,Crescendo,2021-04,2021
2021-04-07,Brazil,São Paulo,45919049,2576362,21521.0,15217.0,0.9811089619600258,Estável,79443,889.0,685.0,1.415289256198347,Crescendo,2021-04,2021
2021-04-08,Brazil,São Paulo,45919049,2597366,21004.0,14422.0,0.9217102319933532,Estável,80742,1299.0,716.0,1.5073684210526317,Crescendo,2021-04,2021
2021-04-09,Brazil,São Paulo,45919049,2618067,20701.0,14985.0,0.9337030344569756,Estável,81750,1008.0,743.0,1.333931777378815,Crescendo,2021-04,2021
2021-04-10,Brazil,São Paulo,45919049,2635378,17311.0,16454.0,1.024341654734483,Estável,82407,657.0,809.0,1.306946688206785,Crescendo,2021-04,2021
2021-04-11,Brazil,São Paulo,45919049,2643534,8156.0,16591.0,1.0207333579426603,Estável,82917,510.0,843.0,1.3296529968454258,Crescendo,2021-04,2021
2021-04-12,Brazil,São Paulo,45919049,2648844,5310.0,16686.0,1.0226144511858797,Estável,83098,181.0,848.0,1.2675635276532138,Crescendo,2021-04,2021
2021-04-13,Brazil,São Paulo,45919049,2667241,18397.0,16058.0,0.9805214630274164,Estável,84380,1282.0,833.0,1.1968390804597702,Crescendo,2021-04,2021
2021-04-14,Brazil,São Paulo,45919049,2686031,18790.0,15667.0,0.9340606927800632,Estável,85475,1095.0,862.0,1.048661800486618,Estável,2021-04,2021
2021-04-15,Brazil,São Paulo,45919049,2704098,18067.0,15248.0,0.8502760274354542,Estável,86535,1060.0,828.0,0.9292929292929292,Estável,2021-04,2021
2021-04-16,Brazil,São Paulo,45919049,2722077,17979.0,14859.0,0.8609920037084251,Estável,87326,791.0,797.0,0.95221027479092,Estável,2021-04,2021
2021-04-17,Brazil,São Paulo,45919049,2739823,17746.0,14921.0,0.9520193964142156,Estável,88097,771.0,813.0,1.137062937062937,Estável,2021-04,2021
2021-04-18,Brazil,São Paulo,45919049,2746217,6394.0,14669.0,0.9569443538391283,Estável,88350,253.0,777.0,1.0806675938803894,Estável,2021-04,2021
2021-04-19,Brazil,São Paulo,45919049,2750300,4083.0,14494.0,0.9506132353905686,Estável,88528,178.0,776.0,1.111747851002865,Estável,2021-04,2021
2021-04-20,Brazil,São Paulo,45919049,2769360,19060.0,14589.0,0.944149624644059,Estável,89650,1122.0,753.0,1.0400552486187846,Estável,2021-04,2021
2021-04-21,Brazil,São Paulo,45919049,2786483,17123.0,14351.0,0.943089965170533,Estável,90627,977.0,736.0,1.0744525547445256,Estável,2021-04,2021
2021-04-22,Brazil,São Paulo,45919049,2793750,7267.0,12808.0,0.8880876438774095,Estável,90810,183.0,611.0,0.8533519553072626,Estável,2021-04,2021
2021-04-23,Brazil,São Paulo,45919049,2811562,17812.0,12784.0,0.8531197864531198,Estável,91673,863.0,621.0,0.8358008075370121,Estável,2021-04,2021
2021-04-24,Brazil,São Paulo,45919049,2827833,16271.0,12573.0,0.7641303026619667,Estável,92548,875.0,636.0,0.7861557478368356,Estável,2021-04,2021
2021-04-25,Brazil,São Paulo,45919049,2834321,6488.0,12587.0,0.7586643360858296,Estável,92693,145.0,621.0,0.7366548042704626,Decrescendo,2021-04,2021
2021-04-26,Brazil,São Paulo,45919049,2838233,3912.0,12562.0,0.7528466978305166,Estável,92798,105.0,610.0,0.7193396226415094,Decrescendo,2021-04,2021
2021-04-27,Brazil,São Paulo,45919049,2856225,17992.0,12410.0,0.7728235147589986,Estável,93842,1044.0,599.0,0.7190876350540216,Decrescendo,2021-04,2021
2021-04-28,Brazil,São Paulo,45919049,2873238,17013.0,12394.0,0.7910895512861429,Estável,94656,814.0,576.0,0.6682134570765661,Decrescendo,2021-04,2021
2021-04-29,Brazil,São Paulo,45919049,2888158,14920.0,13487.0,0.88450944386149,Estável,95532,876.0,675.0,0.8152173913043478,Estável,2021-04,2021
2021-04-30,Brazil,São Paulo,45919049,2903709,15551.0,13164.0,0.8859277205733899,Estável,96191,659.0,646.0,0.8105395232120451,Estável,2021-04,2021
2021-05-01,Brazil,São Paulo,45919049,2918044,14335.0,12888.0,0.8637490784799946,Estável,96941,750.0,628.0,0.7724477244772447,Estável,2021-05,2021
2021-05-02,Brazil,São Paulo,45919049,2923367,5323.0,12721.0,0.8672029449860249,Estável,97058,117.0,624.0,0.803088803088803,Estável,2021-05,2021
2021-05-03,Brazil,São Paulo,45919049,2926516,3149.0,12612.0,0.8701531668276529,Estável,97172,114.0,625.0,0.8054123711340206,Estável,2021-05,2021
2021-05-04,Brazil,São Paulo,45919049,2941980,15464.0,12251.0,0.8397422715744739,Estável,98021,849.0,597.0,0.7928286852589641,Estável,2021-05,2021
2021-05-05,Brazil,São Paulo,45919049,2956210,14230.0,11854.0,0.8260051564350916,Estável,98710,689.0,580.0,0.7880434782608695,Estável,2021-05,2021
2021-05-06,Brazil,São Paulo,45919049,2969680,13470.0,11646.0,0.9092754528419738,Estável,99406,696.0,554.0,0.9067103109656302,Estável,2021-05,2021
2021-05-07,Brazil,São Paulo,45919049,2984182,14502.0,11497.0,0.8993272841051314,Estável,99989,583.0,543.0,0.8743961352657005,Estável,2021-05,2021
2021-05-08,Brazil,São Paulo,45919049,2997282,13100.0,11320.0,0.9003420027042074,Estável,100649,660.0,530.0,0.8333333333333334,Estável,2021-05,2021
2021-05-09,Brazil,São Paulo,45919049,3003067,5785.0,11386.0,0.904584094700882,Estável,100799,150.0,535.0,0.8615136876006442,Estável,2021-05,2021
2021-05-10,Brazil,São Paulo,45919049,3006250,3183.0,11391.0,0.9067823594968956,Estável,100854,55.0,526.0,0.8622950819672132,Estável,2021-05,2021
2021-05-11,Brazil,São Paulo,45919049,3022568,16318.0,11513.0,0.9277195809830782,Estável,101660,806.0,520.0,0.8681135225375626,Estável,2021-05,2021
2021-05-12,Brazil,São Paulo,45919049,3038240,15672.0,11719.0,0.9455381636275616,Estável,102356,696.0,521.0,0.9045138888888888,Estável,2021-05,2021
2021-05-13,Brazil,São Paulo,45919049,3053889,15649.0,12030.0,0.8919700452287388,Estável,102934,578.0,504.0,0.7466666666666667,Decrescendo,2021-05,2021
2021-05-14,Brazil,São Paulo,45919049,3069804,15915.0,12232.0,0.9292008508052264,Estável,103493,559.0,501.0,0.7755417956656346,Estável,2021-05,2021
2021-05-15,Brazil,São Paulo,45919049,3085290,15486.0,12573.0,0.9755586592178772,Estável,103995,502.0,478.0,0.7611464968152867,Estável,2021-05,2021
2021-05-16,Brazil,São Paulo,45919049,3092844,7554.0,12826.0,1.0082540680764092,Estável,104219,224.0,489.0,0.7836538461538461,Estável,2021-05,2021
2021-05-17,Brazil,São Paulo,45919049,3096845,4001.0,12943.0,1.026244846178243,Estável,104295,76.0,492.0,0.7872,Estável,2021-05,2021
2021-05-18,Brazil,São Paulo,45919049,3112624,15779.0,12866.0,1.0501999836748022,Estável,105105,810.0,493.0,0.8257956448911222,Estável,2021-05,2021
2021-05-19,Brazil,São Paulo,45919049,3129412,16788.0,13025.0,1.0987852201788426,Estável,105852,747.0,500.0,0.8620689655172413,Estável,2021-05,2021
2021-05-20,Brazil,São Paulo,45919049,3147348,17936.0,13352.0,1.1464880645715267,Estável,106437,585.0,501.0,0.9043321299638988,Estável,2021-05,2021
2021-05-21,Brazil,São Paulo,45919049,3163859,16511.0,13437.0,1.1687396712185787,Crescendo,107017,580.0,504.0,0.9281767955801103,Estável,2021-05,2021
2021-05-22,Brazil,São Paulo,45919049,3180595,16736.0,13615.0,1.2027385159010602,Crescendo,107497,480.0,501.0,0.9452830188679244,Estável,2021-05,2021
2021-05-23,Brazil,São Paulo,45919049,3188105,7510.0,13609.0,1.1952397681363078,Crescendo,107614,117.0,485.0,0.9065420560747663,Estável,2021-05,2021
2021-05-24,Brazil,São Paulo,45919049,3192727,4622.0,13698.0,1.202528311825125,Crescendo,107677,63.0,484.0,0.9201520912547528,Estável,2021-05,2021
2021-05-25,Brazil,São Paulo,45919049,3210204,17477.0,13940.0,1.2108051767567098,Crescendo,108575,898.0,496.0,0.953846153846154,Estável,2021-05,2021
2021-05-26,Brazil,São Paulo,45919049,3226875,16671.0,13924.0,1.188155986005632,Crescendo,109241,666.0,485.0,0.9309021113243762,Estável,2021-05,2021
2021-05-27,Brazil,São Paulo,45919049,3239657,12782.0,13187.0,1.0961762261014132,Estável,109850,609.0,488.0,0.9682539682539684,Estável,2021-05,2021
2021-05-28,Brazil,São Paulo,45919049,3241240,1583.0,11055.0,0.9037769784172662,Estável,110553,703.0,506.0,1.0099800399201595,Estável,2021-05,2021
2021-05-29,Brazil,São Paulo,45919049,3254893,13653.0,10614.0,0.844189930804104,Estável,111123,570.0,518.0,1.0836820083682008,Estável,2021-05,2021
2021-05-30,Brazil,São Paulo,45919049,3265930,11037.0,11118.0,0.8668329954779355,Estável,111304,181.0,528.0,1.0797546012269938,Estável,2021-05,2021
2021-05-31,Brazil,São Paulo,45919049,3272043,6113.0,11331.0,0.8754539133122151,Estável,111374,70.0,529.0,1.0752032520325203,Estável,2021-05,2021
2021-06-01,Brazil,São Paulo,45919049,3291509,19466.0,11615.0,0.90276698274522,Estável,112210,836.0,520.0,1.054766734279919,Estável,2021-06,2021
2021-06-02,Brazil,São Paulo,45919049,3314631,23122.0,12537.0,0.9625335892514396,Estável,112927,717.0,527.0,1.054,Estável,2021-06,2021
2021-06-03,Brazil,São Paulo,45919049,3334364,19733.0,13530.0,1.0133313361294187,Estável,113441,514.0,513.0,1.0239520958083832,Estável,2021-06,2021
2021-06-04,Brazil,São Paulo,45919049,3338262,3898.0,13861.0,1.0315546624990697,Estável,113474,33.0,418.0,0.8293650793650794,Estável,2021-06,2021
2021-06-05,Brazil,São Paulo,45919049,3355201,16939.0,14330.0,1.0525156077855309,Estável,114192,718.0,439.0,0.8762475049900199,Estável,2021-06,2021
2021-06-06,Brazil,São Paulo,45919049,3365160,9959.0,14176.0,1.0416636049673011,Estável,114404,212.0,443.0,0.91340206185567,Estável,2021-06,2021
2021-06-07,Brazil,São Paulo,45919049,3370234,5074.0,14028.0,1.0240911081909767,Estável,114542,138.0,453.0,0.9359504132231404,Estável,2021-06,2021
2021-06-08,Brazil,São Paulo,45919049,3378256,8022.0,12393.0,0.8890243902439025,Estável,115309,767.0,443.0,0.8931451612903226,Estável,2021-06,2021
2021-06-09,Brazil,São Paulo,45919049,3382448,4192.0,9689.0,0.6958488939959782,Decrescendo,115960,651.0,434.0,0.8948453608247423,Estável,2021-06,2021
2021-06-10,Brazil,São Paulo,45919049,3405481,23033.0,10160.0,0.7704557518768484,Estável,116693,733.0,465.0,0.9528688524590164,Estável,2021-06,2021
2021-06-11,Brazil,São Paulo,45919049,3428356,22875.0,12871.0,1.1642695612844869,Crescendo,117344,651.0,553.0,1.092885375494071,Estável,2021-06,2021
2021-06-12,Brazil,São Paulo,45919049,3449577,21221.0,13483.0,1.270303372903712,Crescendo,117887,543.0,528.0,1.0193050193050193,Estável,2021-06,2021
2021-06-13,Brazil,São Paulo,45919049,3458849,9272.0,13385.0,1.203903579780536,Crescendo,118121,234.0,531.0,1.005681818181818,Estável,2021-06,2021
2021-06-14,Brazil,São Paulo,45919049,3464158,5309.0,13418.0,1.184184979260436,Crescendo,118213,92.0,525.0,0.9924385633270322,Estável,2021-06,2021
2021-06-15,Brazil,São Paulo,45919049,3487385,23227.0,15590.0,1.3422298751614292,Crescendo,119110,897.0,543.0,1.0442307692307693,Estável,2021-06,2021
2021-06-16,Brazil,São Paulo,45919049,3509967,22582.0,18217.0,1.453058945521257,Crescendo,119905,795.0,564.0,1.0702087286527515,Estável,2021-06,2021
2021-06-17,Brazil,São Paulo,45919049,3525021,15054.0,17078.0,1.2622320768662232,Crescendo,120524,619.0,548.0,1.0682261208576995,Estável,2021-06,2021
2021-06-18,Brazil,São Paulo,45919049,3552727,27706.0,17768.0,1.281869994949859,Crescendo,121238,714.0,557.0,1.332535885167464,Crescendo,2021-06,2021
2021-06-19,Brazil,São Paulo,45919049,3573210,20483.0,17662.0,1.2325191905094208,Crescendo,121960,722.0,582.0,1.325740318906606,Crescendo,2021-06,2021
2021-06-20,Brazil,São Paulo,45919049,3582792,9582.0,17707.0,1.2490829571106097,Crescendo,122160,200.0,577.0,1.3024830699774266,Crescendo,2021-06,2021
2021-06-21,Brazil,São Paulo,45919049,3587646,4854.0,17642.0,1.2576276019389792,Crescendo,122258,98.0,578.0,1.2759381898454747,Crescendo,2021-06,2021
2021-06-22,Brazil,São Paulo,45919049,3610743,23097.0,17623.0,1.422012426369725,Crescendo,123101,843.0,571.0,1.2889390519187358,Crescendo,2021-06,2021
2021-06-23,Brazil,São Paulo,45919049,3630251,19508.0,17184.0,1.773557642687584,Crescendo,123825,724.0,560.0,1.2903225806451613,Crescendo,2021-06,2021
2021-06-24,Brazil,São Paulo,45919049,3648202,17951.0,17598.0,1.7320866141732283,Crescendo,124606,781.0,584.0,1.2559139784946236,Crescendo,2021-06,2021
2021-06-25,Brazil,São Paulo,45919049,3669196,20994.0,16639.0,1.2927511459871028,Crescendo,125378,772.0,592.0,1.0705244122965645,Estável,2021-06,2021
2021-06-26,Brazil,São Paulo,45919049,3688128,18932.0,16417.0,1.2176073574130386,Crescendo,125916,538.0,566.0,1.071969696969697,Estável,2021-06,2021
2021-06-27,Brazil,São Paulo,45919049,3696093,7965.0,16186.0,1.2092641016062755,Crescendo,126050,134.0,556.0,1.0470809792843692,Estável,2021-06,2021
2021-06-28,Brazil,São Paulo,45919049,3700378,4285.0,16105.0,1.2002533909673574,Crescendo,126112,62.0,551.0,1.0495238095238095,Estável,2021-06,2021
2021-06-29,Brazil,São Paulo,45919049,3719586,19208.0,15549.0,0.9973701090442592,Estável,126937,825.0,548.0,1.0092081031307552,Estável,2021-06,2021
2021-06-30,Brazil,São Paulo,45919049,3727348,7762.0,13871.0,0.761431629796344,Estável,127681,744.0,551.0,0.9769503546099292,Estável,2021-06,2021
2021-07-01,Brazil,São Paulo,45919049,3743291,15943.0,13585.0,0.7954678533786158,Estável,128322,641.0,531.0,0.968978102189781,Estável,2021-07,2021
2021-07-02,Brazil,São Paulo,45919049,3762758,19467.0,13366.0,0.7522512381809996,Estável,128921,599.0,507.0,0.910233393177738,Estável,2021-07,2021
2021-07-03,Brazil,São Paulo,45919049,3779408,16650.0,13040.0,0.7383082323632658,Decrescendo,129453,532.0,506.0,0.8694158075601375,Estável,2021-07,2021
2021-07-04,Brazil,São Paulo,45919049,3785859,6451.0,12824.0,0.7242333540407748,Decrescendo,129609,156.0,509.0,0.8821490467937608,Estável,2021-07,2021
2021-07-05,Brazil,São Paulo,45919049,3790090,4231.0,12816.0,0.7264482484979027,Decrescendo,129675,66.0,509.0,0.8806228373702422,Estável,2021-07,2021
2021-07-06,Brazil,São Paulo,45919049,3809222,19132.0,12806.0,0.7266640186120411,Decrescendo,130389,714.0,494.0,0.8651488616462347,Estável,2021-07,2021
2021-07-07,Brazil,São Paulo,45919049,3824111,14889.0,13824.0,0.8044692737430168,Estável,130935,546.0,465.0,0.8303571428571429,Estável,2021-07,2021
2021-07-08,Brazil,São Paulo,45919049,3838564,14453.0,13611.0,0.7734401636549608,Estável,131478,543.0,451.0,0.7722602739726028,Estável,2021-07,2021
2021-07-09,Brazil,São Paulo,45919049,3853276,14712.0,12932.0,0.7772101688803413,Estável,131960,482.0,435.0,0.7347972972972973,Decrescendo,2021-07,2021
2021-07-10,Brazil,São Paulo,45919049,3860960,7684.0,11651.0,0.7096911737832734,Decrescendo,132065,105.0,374.0,0.6607773851590106,Decrescendo,2021-07,2021
2021-07-11,Brazil,São Paulo,45919049,3866178,5218.0,11475.0,0.7089460027183986,Decrescendo,132140,75.0,362.0,0.6510791366906474,Decrescendo,2021-07,2021
2021-07-12,Brazil,São Paulo,45919049,3869300,3122.0,11316.0,0.702638932008693,Decrescendo,132205,65.0,362.0,0.6569872958257713,Decrescendo,2021-07,2021
2021-07-13,Brazil,São Paulo,45919049,3879846,10546.0,10090.0,0.6489163290243746,Decrescendo,132845,640.0,351.0,0.6405109489051095,Decrescendo,2021-07,2021
2021-07-14,Brazil,São Paulo,45919049,3896083,16237.0,10282.0,0.7412587412587412,Decrescendo,133364,519.0,347.0,0.6297640653357531,Decrescendo,2021-07,2021
2021-07-15,Brazil,São Paulo,45919049,3908279,12196.0,9960.0,0.7331615752668385,Decrescendo,133901,537.0,347.0,0.6534839924670434,Decrescendo,2021-07,2021
2021-07-16,Brazil,São Paulo,45919049,3919754,11475.0,9497.0,0.7105341912314829,Decrescendo,134320,419.0,338.0,0.6666666666666666,Decrescendo,2021-07,2021
2021-07-17,Brazil,São Paulo,46119313,3936849,17095.0,10842.0,0.8314417177914111,Estável,134768,448.0,387.0,0.7648221343873518,Estável,2021-07,2021
2021-07-18,Brazil,São Paulo,45919049,3939632,2783.0,10494.0,0.8183094198378041,Estável,134803,35.0,381.0,0.7485265225933202,Decrescendo,2021-07,2021
2021-07-19,Brazil,São Paulo,45919049,3942776,3144.0,10497.0,0.8190543071161048,Estável,134900,97.0,385.0,0.756385068762279,Estável,2021-07,2021
2021-07-20,Brazil,São Paulo,45919049,3947574,4798.0,9676.0,0.7555833203186006,Estável,135490,590.0,378.0,0.7651821862348178,Estável,2021-07,2021
2021-07-21,Brazil,São Paulo,45919049,3966009,18435.0,9990.0,0.72265625,Decrescendo,135973,483.0,373.0,0.8021505376344086,Estável,2021-07,2021
2021-07-22,Brazil,São Paulo,45919049,3979102,13093.0,10118.0,0.7433693336272132,Decrescendo,136466,493.0,367.0,0.8137472283813747,Estável,2021-07,2021
2021-07-23,Brazil,São Paulo,45919049,3991188,12086.0,10205.0,0.7891277451283637,Estável,136884,418.0,367.0,0.8436781609195402,Estável,2021-07,2021
2021-07-24,Brazil,São Paulo,45919049,3997084,5896.0,8605.0,0.7385632134580723,Decrescendo,137211,327.0,349.0,0.9331550802139036,Estável,2021-07,2021
2021-07-25,Brazil,São Paulo,45919049,4001078,3994.0,8778.0,0.7649673202614379,Estável,137236,25.0,348.0,0.9613259668508288,Estável,2021-07,2021
2021-07-26,Brazil,São Paulo,45919049,4003549,2471.0,8682.0,0.7672322375397667,Estável,137273,37.0,339.0,0.93646408839779,Estável,2021-07,2021
2021-07-27,Brazil,São Paulo,45919049,4015426,11877.0,9694.0,0.960753221010902,Estável,137740,467.0,322.0,0.9173789173789174,Estável,2021-07,2021
2021-07-28,Brazil,São Paulo,45919049,4027062,11636.0,8722.0,0.8482785450301498,Estável,138101,361.0,304.0,0.8760806916426513,Estável,2021-07,2021
2021-07-29,Brazil,São Paulo,45919049,4038375,11313.0,8468.0,0.8502008032128514,Estável,138436,335.0,282.0,0.8126801152737753,Estável,2021-07,2021
2021-07-30,Brazil,São Paulo,45919049,4048478,10103.0,8185.0,0.8618511108771191,Estável,138702,266.0,260.0,0.7692307692307693,Estável,2021-07,2021
2021-07-31,Brazil,São Paulo,45919049,4057868,9390.0,8684.0,0.8009592326139089,Estável,138996,294.0,255.0,0.6589147286821705,Decrescendo,2021-07,2021
2021-08-01,Brazil,São Paulo,45919049,4061741,3873.0,8667.0,0.8259005145797599,Estável,139039,43.0,258.0,0.6771653543307087,Decrescendo,2021-08,2021
2021-08-02,Brazil,São Paulo,45919049,4063680,1939.0,8591.0,0.818424311708107,Estável,139059,20.0,256.0,0.6649350649350649,Decrescendo,2021-08,2021
2021-08-03,Brazil,São Paulo,45919049,4073622,9942.0,8314.0,0.8592393551054155,Estável,139464,405.0,247.0,0.6534391534391535,Decrescendo,2021-08,2021
2021-08-04,Brazil,São Paulo,45919049,4084112,10490.0,8150.0,0.8158158158158159,Estável,139870,406.0,253.0,0.67828418230563,Decrescendo,2021-08,2021
2021-08-05,Brazil,São Paulo,45919049,4094211,10099.0,7977.0,0.7883969163866377,Estável,140135,265.0,243.0,0.662125340599455,Decrescendo,2021-08,2021
2021-08-06,Brazil,São Paulo,45919049,4104768,10557.0,8042.0,0.7880450759431651,Estável,140428,293.0,247.0,0.6730245231607629,Decrescendo,2021-08,2021
2021-08-07,Brazil,São Paulo,45919049,4113741,8973.0,7982.0,0.92760023242301,Estável,140677,249.0,241.0,0.6905444126074498,Decrescendo,2021-08,2021
2021-08-08,Brazil,São Paulo,45919049,4117467,3726.0,7961.0,0.9069264069264068,Estável,140755,78.0,246.0,0.7068965517241379,Decrescendo,2021-08,2021
